Matooke,Kg,Retail,270,400,2000,375 410,450,300,1200,400,,240 250,1000,600,400,1400 700,1300,,300 500,650,657.25,
"",,Wholesale,230,375,1800,300 360,400,270,900,320,,200 200,800,500,350,1200 600,1000,,400,500,563.42,
Matooke (Bunch),Bunch,Retail,10000,16000,13000,16000 9000,11000,11000,19000,14500,12000,5000,8500,20000,12000,17500 8750,6500,6000,12000 9700,7000,11640,
"",,Wholesale,7500,15000,10000,12000 8000,10000,85000,16500,12500,10000,4000,7000,17500,10000,15600 7800,5500,,8000 8500,6500,13845,
Pineapple,whole,Retail,1500,1000,1200,800 1500,2500,1200,,1800,2000,1200,2000,2900,2000,1800 900,1250,,1000 2500,1000,1581.6,
"",,,,,,,,,,,,,,,,,,,,,,2500
"",,Wholesale,1000,800,800,500 1200,2000,800,1500,1300,1800,1100,1800,2400,1700,1600 800,500,,700 1500,800,1230,
Oil Seeds,,,,,,,,,,,,,,,,,,,,,,,,,
"Groundnuts, Unpounded",Kg,Retail,3000,2800,4000,2300,3000,4000,2700,3200,2700,2500,3200,2800,2800,3000,2400,1200,3300,3000,3000,3000,2600,2881,
"",,Wholesale,2800,2600,3500,2100,2500,3500,2500,2950,2500,2200,3000,2600,2700,2300,2200,1100,3000,2700,2800,2700,2400,2602.4,
Soya Beans,Kg,Retail,2000,1400,1800,1900,1500,2000,1200,1200,1500,1800,1800,1500,1400,1500,,0,2000,1200,2400,1600,2300,1600,
"",,Wholesale,1800,1200,1500,1800,1300,1700,1000,1070,1300,1700,1700,1300,900,800,,0,1500,800,2250,1300,2000,1346,
Sunflower,Kg,Retail,,,,,,3000,400,,,,,,450,,,0,,,,,3200,1410,
"",,Wholesale,,,,,,2700,350,,,,,,400,,,0,,,,,3000,1290,
Poultry Products,,,,,,,,,,,,,,,,,,,,,,,,,
"Chicken, Exotic",bird,Retail,7500,,7500,7500,6000,8000,7000,7000,6000,7500,,7000,10000,,8000,4000,10000,7000,8000,10000,14000,7888.9,
"",,Wholesale,7000,,7000,6500,5000,7500,5500,6500,5000,6500,,6000,7500,,6500,3250,8000,9000,6000,8000,12000,6819.4,
"Chicken, Local",bird,Retail,9000,13000,15000,15000,,13000,15000,9500,12000,15000,9000,8000,12000,14000,13000,6500,18000,12000,10000,,14000,12263,
"",,,,,,,,,,,,,,,,,,,,,,,,,15000
"",,Wholesale,8000,12000,12000,12000,11500,12000,13000,8600,9000,14000,7000,6500,8500,12000,11500,5750,16000,,9000,,12000,10545,
"Eggs, Exotic",tray,Retail,5000,6000,3800,4700,6000,5500,5000,7500,5300,6000,6000,5500,5800,7500,6000,3000,6000,5500,6000,6500,7300,5709.5,
"",,Wholesale,4500,5500,3500,3500,5000,5000,4500,5500,4900,5500,5500,5300,5700,5700,5700,2850,5000,5000,5000,5500,6700,5016.7,
"Eggs, Local",tray,Retail,8500,9000,4000,9000,12000,14000,13000,9000,8000,7000,7000,9000,9000,7500,,0,9000,7500,9000,12000,8000,8575,
"",,Wholesale,7500,7500,3800,7500,10000,12000,10000,7500,6000,6500,6500,7500,8500,,,0,7000,6500,7500,9000,6800,7242.1,
Turkey,bird,Retail,,,,,42000,35000,46000,8000,33000,55000,,,29000,,,0,,,,30000,,30889,
"",,Wholesale,,,,,35000,30000,35000,8000,30000,50000,,,26000,,,0,,,,26000,35000,27500,
Pulses,,,,,,,,,,,,,,,,,,,,,,,,,
Cow Peas,Kg,Retail,2000,1800,2500,2500,2500,2500,3000,2200,1800,2200,1800,2000,1600,2300,,0,2200,3000,,2200,1500,2084.2,
"",,Wholesale,1800,1700,2300,2300,2100,2000,2800,1822,1600,2000,1700,1800,1300,1600,,0,2000,,,2000,1300,1784.6,
"Dried Beans, Agwede",Kg,Retail,,,,1400,1400,,1300,,1300,1100,,,1400,,,0,,,,,,1128.6,
"",,Wholesale,,,,1200,1200,,1200,,1100,1000,,,1300,,,0,,,,,,1000,
"Dried Beans, Nambale",Kg,Retail,1800,,1800,1600,2000,2300,2000,1300,1400,1500,1200,1500,1600,1500,2000,1000,1400,1400,1300,1400,1100,1555,
"",,Wholesale,1600,,1500,1400,1700,2100,1700,1050,1250,1400,1000,1400,1350,1300,1800,900,1400,1200,1200,1200,1000,1372.5,
"Dried Beans, Yellow",Kg,Retail,1800,1000,1800,1000,2800,3000,2400,1600,1500,1600,,2000,1600,1500,2000,1000,1600,1600,1200,1500,1650,1707.5,
"",,Wholesale,1600,900,1500,800,2400,2500,2200,1291,1300,1450,,1800,1300,1400,1800,900,1600,1400,1100,1300,1500,1502.1,
Root Crops,,,,,,,,,,,,,,,,,,,,,,,,,
"Cassava, Dry Fermented",Kg,Retail,,,,,,,400,,400,250,,,400,600,1500,750,,,,,1000,662.5,
"",,Wholesale,,,,,,,350,,310,240,,,300,450,1300,650,,,,,800,550,
"Cassava, Flour",Kg,Retail,800,1300,800,1200,800,1000,600,800,750,1000,1000,700,900,700,2200,1100,800,600,1000,1000,800,945.24,
"",,Wholesale,700,1100,700,700,600,800,500,600,650,900,900,600,650,500,2000,1000,800,150,900,700,750,771.43,
"Cassava, Fresh",Kg,Retail,330,550,800,1300,350,350,400,800,800,250,500,110,400,500,1200,600,1000,200,1000,400,1000,611.43,
"",,Wholesale,270,450,500,900,250,300,350,600,600,230,400,100,350,450,1000,500,500,250,800,300,800,471.43,
"Cassava, Sun dried",Kg,Retail,,,500,,800,,400,400,400,450,,400,,600,1700,850,,270,,500,1400,666.92,
"",,Wholesale,,,400,,600,,350,360,310,430,,300,,450,1500,750,,250,,400,1200,561.54,
Irish Potatoes,Kg,Retail,600,416,1000,1200,720,800,600,350,750,700,350,500,700,1000,1400,700,2000,550,500,1000,1400,820.76,
"",,,,,,,,,,,,,,,,,,,,,,,,,1500
"",,Wholesale,500,375,800,1000,640,700,550,290,650,600,300,450,600,,1200,600,1500,500,450,800,1200,685.25,
Sweet Potatoes,Kg,Retail,400,250,800,800,400,350,400,800,950,270,400,1300,400,300,1000,500,500,150,1000,500,850,586.67,
"",,,,,,,,,,,,,,,,,,,,,,,,,1200
"",,Wholesale,300,230,500,600,300,300,370,600,730,250,300,1200,300,230,800,400,500,110,800,400,700,472.38,
Traditional Cash Crops,,,,,,,,,,,,,,,,,,,,,,,,,
Coffee (Unprocessed),Kg,Retail,,2500,2500,1000,,,,,,1200,,2000,,,,,,,,1060,,1710,
"",,Wholesale,,1900,2300,800,,,,,,1100,,1800,,,,,,,,950,,1475,
Tea (Unprocessed),Kg,Retail,,,2800,,,,400,,,,,,,,,,,,,,,1600,
"",,Wholesale,,,2500,,,,350,,,,,,,,,,,,,,,1425,
Vanilla (Unprocessed),Kg,Retail,,,3500,,,,3000,,,,,,,,,,,,,,3000,3166.7,
"",,Wholesale,,,3500,,,,2500,,,,,,,,,,,,,,2800,2933.3,
