"","date","year","week","CHIRADZULU","MISUKU","NTCHISI","NSUNDWE","BALAKA","RUMPHI","DWANGWA","CHIKWAWA","LIMBE","LUNZU","NCHALO","NGABU","CHITIPA","NTHALIRE","BEMBEKE TURN OFF","CHIMBIYA","MTAKATAKA","THETE","BOWE","DOWA","MADISI","MPONELA","NAMBUMA","CHILUMBA","KARONGA","CHAMAMA","CHATOLOMA","KASUNGU","NKHAMENYA","SANTHE","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","LIWONDE","NAMWERA","NTAJA","MANGOCHI","MONKEY BAY","MCHINJI","MKANDA","MULOZA","MWANZA","EMBANGWENI","JENDA","MZIMBA","MZUZU","NENO","CHINTHECHE","MPAMBA","NKHATABAY","MWANSAMBO","NKHOTAKOTA","BANGULA","NSANJE","LIZULU","NTCHEU","NTONDA","SHARPEVALEY","TSANGANO TURN OFF","MALOMO","PHALOMBE","HEWE","SALIMA","BVUMBWE","LUCHENZA","JALI","MAYAKA","THONDWE","ZOMBA","MIGOWI"
"291",2013-07-29,2013,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2013-07-30,2013,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2013-07-31,2013,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2013-08-01,2013,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2013-09-01,2013,35,NA,73.54,NA,109.75,116.67,153.22,150.19,NA,NA,129.68,134.83,NA,111.74,101.55,NA,105.94,130.16,105,NA,NA,NA,95,109.78,137.02,115.11,85,NA,NA,NA,100,92.33,130,118.21,118.41,96.64,147.31,NA,106.34,119.21,NA,106.69,NA,NA,NA,105,108.33,NA,129.76,NA,127.18,120,125,NA,130,NA,119.27,105.41,118.75,155,100,95.1,132.95,130,NA,110.15,NA,NA,NA,NA,NA,122.22,NA
"296",2013-09-08,2013,36,100.4,80.48,NA,103.65,118.2,147.11,150.27,NA,NA,129.85,136.36,NA,109.41,94.66,102.2,105.19,136.11,107.33,NA,NA,NA,96.4,113.24,134.41,118.24,85,NA,NA,96.01,95.4,75,NA,118.92,104.47,98,147.95,NA,110.21,NA,NA,NA,NA,NA,130,105,108.59,NA,131.73,NA,127.49,120,127,NA,150,NA,NA,105.1,117.74,155,187,98.12,130.83,130,NA,NA,NA,122.89,98.66,NA,104.88,NA,NA
"297",2013-09-15,2013,37,105.15,81.94,NA,101.72,NA,144.1,153.27,NA,NA,129.8,139.53,NA,102.85,90,100,110.11,NA,106.67,NA,95,NA,NA,114.27,129.53,122.94,90,NA,NA,NA,95.8,NA,140,NA,109.01,95.7,149.8,91.69,NA,NA,91.23,103.35,NA,132.95,130,100,110.81,NA,NA,NA,127.88,120,130,NA,NA,NA,NA,106.16,110.5,160,102.09,98.41,132.55,130,94.08,110.19,120.16,123.46,NA,NA,NA,NA,NA
"298",2013-09-22,2013,38,106.32,83.4,NA,113.09,NA,135.35,153.61,NA,NA,129.85,NA,NA,103.05,88.5,100,110.57,NA,107.66,NA,95.5,NA,99.64,114.82,128.97,120.77,90,NA,101.67,NA,100,84,140,NA,NA,NA,149.5,91.69,112.34,NA,NA,NA,NA,NA,128,NA,110.93,129.35,133.86,92.43,128.1,120,130,NA,127.27,NA,NA,108.66,111.34,165.25,108.66,101.43,NA,NA,94.1,NA,120.32,NA,NA,NA,105.88,NA,NA
"299",2013-09-29,2013,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2013-10-06,2013,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2013-10-13,2013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2013-10-20,2013,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2013-10-27,2013,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2013-11-03,2013,44,NA,91.64,NA,110.27,127.75,NA,135.07,NA,NA,NA,NA,NA,94.67,NA,100,118.11,NA,107.67,NA,105.05,NA,NA,82.19,NA,118.88,NA,NA,NA,NA,NA,NA,140,107.81,117.41,104.57,149.21,NA,NA,NA,143.33,115.79,NA,NA,135.2,NA,105.88,NA,NA,134.17,129.87,NA,129.65,NA,NA,NA,NA,110.06,109.75,NA,NA,115.43,106.34,130.64,72.8,NA,130.72,126.84,NA,118.37,NA,NA,NA
"305",2013-11-10,2013,45,NA,94.4,NA,117.02,125.92,NA,133.15,NA,NA,NA,NA,NA,94.09,NA,105,115.77,NA,112.5,NA,95.5,NA,NA,81.27,134.44,NA,NA,NA,NA,NA,NA,NA,140,106.24,NA,98.13,NA,NA,NA,NA,141.11,117.95,NA,NA,136.5,107.02,103.16,NA,NA,133.81,129.94,NA,128.75,NA,125,NA,123.08,116.64,110.04,NA,NA,NA,102.45,129.5,NA,NA,NA,126.8,NA,NA,NA,NA,NA
"306",2013-11-17,2013,46,NA,92.73,NA,119.56,124.09,119.46,136.67,NA,NA,NA,126.44,NA,92.64,NA,110,115.28,NA,120,NA,95.7,NA,NA,80.43,135.01,124.13,NA,NA,NA,NA,NA,NA,140,105.7,NA,107.43,NA,NA,NA,NA,163.33,119.59,NA,NA,140,95.95,102.81,130.45,NA,134.22,130.01,NA,128.8,NA,NA,NA,122.3,119.73,109.84,NA,NA,NA,107.39,NA,NA,NA,NA,126.84,NA,NA,NA,NA,NA
"307",2013-11-24,2013,47,NA,91.99,NA,137.72,124.09,130.29,140.19,NA,NA,NA,125,NA,93.72,NA,110,NA,NA,122.5,NA,105,110,NA,NA,137.36,128.17,NA,NA,NA,NA,120,NA,NA,105.3,123.48,105.17,NA,NA,NA,NA,161.11,NA,NA,NA,140,95.95,NA,130.62,NA,135.18,130.42,NA,127.8,NA,NA,NA,123.25,123.41,108.55,NA,NA,NA,113.62,NA,NA,NA,NA,127.83,NA,NA,NA,NA,NA
"308",2013-12-01,2013,48,130.87,94.19,NA,132.18,130.65,129.32,141.67,NA,NA,156.7,NA,NA,96.49,86.11,105,122.17,140.34,120,NA,95.5,110,NA,NA,136.69,NA,NA,137.49,NA,109.42,NA,110,139.9,112.96,124.23,111,NA,NA,NA,124.17,166.49,NA,NA,151.33,140,100,112.02,130.72,102.33,136.9,130.67,NA,127.45,118.5,125,NA,123.16,127.16,131.87,165.5,NA,NA,111,NA,78.2,NA,131.75,133.07,NA,130,NA,NA,NA
"309",2013-12-08,2013,49,150.66,95.86,97.59,137.25,140.5,135.55,141.55,NA,NA,158.15,NA,NA,101.74,85.27,108.85,122.17,144.63,130,NA,NA,NA,NA,NA,NA,NA,NA,135.28,NA,110.23,160,108.5,NA,116.77,126.42,119.99,138,NA,NA,147.06,NA,NA,NA,159.08,NA,110,113.22,130.64,107.32,136.91,121.23,NA,NA,122.2,130,NA,131.09,NA,151.1,160.25,130.84,NA,118.55,NA,NA,NA,131.79,138.65,NA,NA,NA,NA,NA
"310",2013-12-15,2013,50,160.55,97.52,NA,159.57,145.6,NA,147.59,NA,NA,164.23,NA,NA,100.12,127.48,112,NA,145.32,142.5,NA,NA,NA,NA,NA,147.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,152.15,NA,NA,NA,166.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.81,NA,NA,160,NA,130.88,NA,145,NA,NA,143.67,NA,NA,NA,NA,NA,NA
"311",2013-12-22,2013,51,NA,98.45,NA,173.91,NA,NA,156.19,NA,NA,168.52,NA,NA,105.14,NA,115,NA,147.1,150,NA,NA,NA,NA,NA,143.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,140.23,NA,150,NA,NA,145.11,NA,NA,NA,NA,115.2,NA
"312",2013-12-29,2013,52,NA,100.12,NA,170.21,NA,NA,NA,NA,NA,168.73,NA,NA,110.15,NA,118.28,NA,150.13,160,NA,NA,NA,NA,132.86,142.01,NA,NA,140.13,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.19,NA,NA,NA,145.85,NA,150,NA,NA,148.5,NA,NA,NA,NA,125.4,NA
"313",2013-12-30,2012,52,NA,44.67,NA,61.39,NA,NA,NA,NA,NA,86.35,NA,NA,NA,NA,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,85.17,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,91.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.49,NA,85,NA,NA,NA,NA,44.3,NA,95.23,NA,96.44,NA,88.7,NA,NA
"314",2014-01-05,2014,1,180.56,102.24,139.77,183.57,166.67,137.51,NA,NA,140.11,189.74,168.54,NA,112.61,127.5,120,160.14,159.25,150,NA,NA,127.5,149.6,140,163.33,130.42,NA,NA,NA,140.07,150,NA,175,121.5,NA,151.13,163.01,NA,160.33,156.25,156.33,192.2,NA,169.14,150.42,110,131.57,133.88,157.58,154.82,148.99,162.37,152.6,152.8,170,196.3,170.47,153.17,152.1,160,170.48,145.42,125.5,170,111.11,NA,150.21,151.68,136.37,165,131.33,NA,NA
"315",2014-01-12,2014,2,181.44,103.49,NA,188.17,159.5,162.71,169,NA,138.45,140.36,157.3,NA,125.45,124.35,141,150.18,NA,130,NA,130,127.5,140,NA,163.93,144.44,130,141.33,NA,108.23,155,172,165,123.82,NA,148.37,165.42,144.67,169.48,158.33,NA,192.86,NA,170.35,145.7,135,126.32,134.24,NA,151.39,149.77,164.38,136.15,NA,180,170.31,NA,159.49,153.12,150,150,145.18,120.45,125,NA,NA,154.68,162.89,NA,165.34,128.74,150,NA
"316",2014-01-19,2014,3,NA,104.22,NA,NA,170.65,165.79,167.41,NA,NA,149.68,134.83,NA,128.94,109.15,140,130.42,NA,125,NA,127.5,NA,141,142.37,157.63,152.05,NA,138.1,NA,118.59,155,155.52,NA,125.96,NA,139.27,175.91,NA,NA,147.06,165,189.66,NA,169.52,145.7,NA,119.47,138.66,NA,152.81,149.88,NA,134.2,129.41,180,144.44,NA,160.16,153.55,150.5,150,145.23,119.64,130,109.2,NA,156.14,NA,NA,168.71,NA,NA,NA
"317",2014-01-26,2014,4,NA,105.63,NA,NA,170.65,158.53,NA,NA,NA,139.86,NA,NA,129.06,103.17,120,130.16,NA,120,NA,NA,NA,NA,NA,151.18,139.41,NA,NA,NA,118.6,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.33,133.15,NA,NA,140,NA,117.65,NA,NA,138.89,149.93,NA,NA,NA,NA,NA,NA,155.16,130.45,160.5,NA,142.19,NA,NA,NA,NA,158.24,NA,NA,NA,126.4,NA,NA
"318",2014-02-02,2014,5,125.69,107.48,98.23,NA,150,152.01,162.27,NA,135.4,135.62,NA,NA,129.18,NA,NA,120.44,136.71,NA,NA,NA,NA,NA,NA,156.67,133.28,120,79.87,128.33,NA,NA,166.77,NA,NA,NA,NA,173.5,NA,NA,134.93,166.33,NA,NA,150.93,140,NA,112.54,NA,NA,139.16,149.83,NA,135.5,85,130,NA,NA,150.19,130.7,NA,NA,110.19,97.5,130,NA,NA,150.32,NA,122.66,NA,NA,NA,NA
"319",2014-02-09,2014,6,120.55,108.4,NA,NA,150.75,137.42,106.27,NA,NA,NA,NA,NA,130.15,NA,NA,120.37,NA,NA,NA,NA,NA,NA,NA,148.04,130.72,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.35,NA,NA,113.02,NA,NA,NA,149.99,NA,136.75,NA,NA,NA,NA,NA,125.34,NA,NA,110.42,95.12,NA,NA,NA,149.82,NA,126.56,NA,NA,NA,NA
"320",2014-02-16,2014,7,NA,NA,NA,NA,NA,NA,155.21,NA,NA,NA,NA,NA,125.68,NA,NA,120.33,NA,NA,NA,NA,NA,NA,NA,NA,136.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.62,NA,136.89,NA,NA,110.72,NA,NA,NA,142.17,NA,NA,NA,NA,NA,NA,NA,NA,100.25,NA,105.15,NA,NA,NA,NA,120.71,NA,NA,NA,NA,NA,NA
"321",2014-02-23,2014,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2014-03-02,2014,9,NA,NA,NA,114.64,NA,121.1,130.15,NA,NA,130.48,136.36,136.36,NA,96.24,100,NA,108.51,120,NA,100.05,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,158.43,120,120.5,122.31,128.67,124.5,NA,NA,116.36,NA,NA,NA,NA,130.24,NA,NA,NA,NA,NA,138.46,152.07,129.4,NA,110,NA,NA,NA,115.89,NA,120.78,100.42,108.48,NA,94.88,NA,140.98,128.15,NA,NA,NA,NA,NA
"323",2014-03-09,2014,10,NA,NA,NA,111.8,NA,120.62,130.25,NA,NA,125.72,123.6,123.6,NA,96.26,105.21,NA,110.33,120,NA,110.15,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,152.17,120,118,121.24,131.27,120.35,NA,NA,114.4,NA,NA,NA,NA,130.24,NA,NA,NA,NA,NA,136.76,138.77,126.45,NA,90,NA,NA,NA,115.02,NA,120,110.35,NA,NA,92.5,NA,140.61,126.85,NA,NA,NA,NA,NA
"324",2014-03-16,2014,11,NA,NA,NA,107.14,NA,129.52,110.19,NA,NA,125.8,114.94,114.94,NA,96.45,100,NA,110.69,120,NA,115.95,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,143.47,120,116.49,122.18,125.34,115.35,NA,NA,110.29,NA,NA,NA,NA,128.25,NA,NA,NA,NA,NA,111.11,134.55,125.75,100.56,90,NA,NA,NA,117,NA,NA,105.42,NA,NA,93.48,NA,125.26,108.93,NA,NA,NA,NA,NA
"325",2014-03-23,2014,12,NA,NA,NA,109.09,NA,139.71,100.21,NA,NA,79.8,NA,NA,NA,96.55,100,NA,111.25,120,NA,117,NA,NA,NA,NA,NA,NA,80.73,NA,80,NA,133.33,120,114.31,118.42,130.84,NA,NA,NA,110.29,NA,NA,NA,NA,126.87,NA,NA,NA,NA,NA,97.3,124.16,127.6,NA,90,NA,NA,NA,117.03,NA,NA,NA,NA,NA,98.32,NA,124.81,92.46,NA,NA,NA,NA,NA
"326",2014-03-30,2014,13,62.14,103.34,81.46,108.48,89.32,133.13,83.52,NA,109.87,79.52,113.64,113.64,NA,88.26,100,110.28,115.98,80,NA,99.5,NA,100,NA,136.61,120.18,NA,62.13,NA,NA,80,121.62,120,116.74,115.14,131,99.33,NA,68.21,110.29,153.17,87.77,NA,101.67,110,83.33,101.1,106.98,83.33,NA,138.46,122.14,126.52,NA,90,77.78,NA,111.69,100.89,80,NA,100.24,NA,60,92.8,NA,120.92,90.64,NA,NA,NA,94.5,NA
"327",2014-04-06,2014,14,62.67,102.18,81.07,107.78,85.27,130.08,80.19,NA,109.87,78.5,102.27,102.27,105.82,85.11,80,105.12,110.06,80,NA,95.62,NA,100,88.89,130.03,118.14,NA,60.49,NA,NA,70,117.42,120,114.1,115.32,128.44,94.23,121.95,67.33,110.29,153.14,83.89,NA,100.48,95.3,82.98,90.12,105.64,84.72,NA,136.86,120.12,125.59,NA,90,82.35,107.54,101.15,100.42,70,NA,100.24,NA,60,90.8,NA,120.7,86.43,NA,110,NA,92.45,NA
"328",2014-04-13,2014,15,65.24,101.49,80.98,104.57,85.67,129.77,78.77,NA,105.14,60.74,89.89,89.89,107.5,83.78,74,95.24,98.21,80,NA,89.51,NA,100,85.92,132.08,NA,NA,59.25,NA,NA,50,109.68,120,115.3,110.31,133.27,80.31,97.56,63.22,109.46,151.11,74.32,NA,93.12,84.25,75.2,77.28,107.4,83.71,NA,111.11,118.09,125.3,NA,90,80.07,107.25,96.72,95.55,65,NA,105.49,NA,45,91.2,NA,105.52,84.2,NA,112.06,NA,89.32,NA
"329",2014-04-20,2014,16,81.36,100.31,80.74,105.26,70.41,139.71,78.75,NA,100.78,50.14,85.39,85.39,102.96,84.39,72.5,92.22,90.56,70,NA,85,NA,100,82.17,126.67,109.18,NA,58.79,NA,NA,50,92.73,120,114,108.14,125.12,75.2,123.45,67.81,97.62,149.33,71.46,NA,92.88,84.52,72,77.02,108.4,83.86,NA,97.3,110.07,126.22,NA,90,74.51,98.5,90.07,82.41,65,NA,94.72,105.66,55,92.1,NA,105.33,80.63,NA,110.15,NA,84.6,NA
"330",2014-04-28,2014,17,NA,NA,51.23,71.85,NA,128.29,78.63,NA,99.45,86.5,NA,81.53,101.15,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,112.09,96.33,NA,60.58,NA,74.21,NA,60,120,99,102.14,122.2,75.2,98.76,NA,92.95,137.23,NA,NA,NA,NA,70.15,NA,NA,NA,NA,NA,NA,127.4,NA,NA,76.47,NA,86.63,70.47,NA,NA,94.83,NA,NA,NA,NA,104.41,90.08,68.49,110.05,NA,NA,NA
"331",2014-05-05,2014,18,75.16,98.74,50,69.36,71.86,127.66,NA,NA,95.34,76.45,78.63,85.11,100.05,NA,70,90.14,71.23,60,NA,65.5,NA,73.95,77.82,114.17,84.02,50,52.18,NA,63.41,50,50,90,99.2,110.21,109.16,74.31,NA,NA,NA,NA,68.21,NA,78.14,80,70.54,66.19,105.55,NA,NA,93.86,105.22,125.59,NA,90,79.3,93.15,81.93,66.84,NA,104.41,NA,104.5,55.8,90.8,55.15,104.33,87.32,NA,61.1,NA,62.5,NA
"332",2014-05-12,2014,19,75.32,97.56,NA,71.42,80.29,128.59,NA,NA,90.14,80.27,79.65,88.89,91.62,NA,65.4,80.12,NA,62.5,NA,65,NA,75,76.12,101.29,72.16,50,43.37,NA,NA,50,50,95,99.7,115.14,93.74,73.5,NA,NA,NA,NA,63.19,NA,75.62,75.2,68.41,55.92,104.56,NA,NA,93.95,102.11,123.3,NA,NA,80.78,95.91,79.43,NA,NA,88.33,NA,105.56,55,66.39,NA,104.23,83.92,NA,53.4,NA,61.3,NA
"333",2014-05-19,2014,20,76.58,96.46,NA,61.34,88.56,122.24,NA,NA,88.88,80.54,89.89,83.33,96.79,NA,60.24,70.18,NA,65,NA,50,NA,77.42,78.94,71.14,67.18,65,45.01,NA,NA,50,50,95,98.5,120.31,89.46,74.8,NA,NA,NA,NA,60.57,NA,75.33,70,60.11,55.13,105.76,NA,NA,94.01,99.07,127.4,NA,90,82.31,96.17,71.15,53.5,NA,63.13,NA,102.85,NA,56.3,60.1,102.98,83.06,NA,60.45,NA,60.29,NA
"334",2014-05-26,2014,21,76.61,94.11,50,60.97,92.17,104.76,NA,NA,80,72.25,102.27,NA,95.24,NA,60,65.24,NA,67.5,NA,50,NA,74.68,79.47,53.76,66.02,60,47.88,NA,NA,60,NA,95,NA,121.24,100.1,73.51,NA,NA,NA,NA,57.36,NA,71.18,70,60.54,54.29,110.47,NA,55.56,94.27,98.05,NA,NA,90,82.35,91.38,67.29,60,NA,58.5,NA,98.5,60,45.2,62.44,102.5,NA,NA,61.71,NA,60.29,NA
"335",2014-06-01,2014,22,NA,89.81,NA,61.34,NA,103.15,78,NA,NA,72.47,NA,103.45,96.51,50,65.92,67.12,NA,62.5,NA,NA,NA,73.87,NA,54.54,84.02,NA,45.25,NA,NA,NA,NA,90,70.46,NA,93,75.81,NA,NA,NA,NA,58.68,NA,71.55,70,NA,NA,NA,78.95,55.56,94.86,NA,124.16,NA,NA,NA,94.57,NA,65.93,NA,NA,NA,88.5,NA,NA,61.5,101.62,82.63,NA,NA,NA,64.25,NA
"336",2014-06-08,2014,23,NA,87.64,NA,64.3,NA,104.64,75.47,NA,NA,72.6,NA,112.36,100.43,50,60.4,NA,NA,65,NA,NA,NA,76.28,NA,52.12,72.16,NA,48.17,NA,NA,NA,NA,90,70,NA,87.43,75.5,NA,NA,NA,NA,61.23,NA,71.89,67.28,NA,NA,NA,73.17,55.56,96.42,NA,125.2,NA,NA,NA,93.61,NA,NA,NA,NA,65.42,NA,NA,NA,61.82,101.56,80.46,NA,NA,NA,63.29,NA
"337",2014-06-15,2014,24,NA,85.11,NA,65.86,NA,105.27,75.45,NA,NA,76.43,NA,114.94,101.67,51.28,63.22,65.11,NA,67.5,NA,NA,NA,74.56,NA,73.17,83.33,NA,52.95,NA,NA,NA,NA,90,70.15,NA,89,75.98,NA,NA,79.88,NA,66.9,NA,NA,65.18,NA,NA,NA,NA,55.56,98.66,NA,126.42,NA,NA,NA,95.08,NA,65.98,NA,NA,62.84,75.46,NA,NA,61.78,101.43,81.72,NA,NA,NA,NA,NA
"338",2014-06-22,2014,25,NA,83.74,NA,59.88,NA,107.17,96.07,NA,NA,76.58,NA,102.27,102.48,52.67,61.5,68.11,NA,65,NA,NA,NA,75.18,NA,59.7,80.11,NA,50.38,NA,NA,NA,NA,90,70.8,NA,81.79,82.5,NA,NA,79.85,NA,76.04,NA,70.64,62.2,NA,NA,NA,NA,55.56,98.79,NA,120,NA,NA,NA,92.9,NA,68.68,NA,NA,65.15,69.48,NA,NA,62.7,NA,82.94,NA,NA,NA,NA,NA
"339",2014-06-29,2014,26,NA,74.08,NA,62.84,NA,106.68,96.11,NA,NA,76.8,89.76,NA,102.59,54.86,NA,NA,65,NA,NA,NA,NA,78.52,85.56,54.09,85.47,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,76.62,71.33,72.23,NA,76.15,71.4,NA,NA,NA,NA,NA,99.01,NA,NA,NA,100,NA,90.71,61.88,70.02,NA,NA,NA,NA,NA,NA,NA,NA,82.19,NA,NA,NA,NA,NA
"340",2014-07-06,2014,27,76.53,67.32,NA,65.86,NA,104.88,96.22,NA,NA,76.93,83.75,NA,101.23,55.5,65.25,NA,67.5,70,NA,NA,NA,75.46,77.82,61.72,87.11,NA,NA,NA,NA,NA,60,NA,NA,NA,81.79,NA,NA,NA,NA,77.15,74.98,NA,78.49,75.2,NA,NA,NA,NA,NA,NA,NA,121.4,NA,100,NA,89.99,63.19,70.5,NA,NA,NA,NA,NA,51.44,NA,NA,81.48,NA,65.1,NA,NA,NA
"341",2014-07-13,2014,28,76.81,65.14,NA,67.61,NA,100.34,96,NA,NA,76.95,87.89,NA,104.11,NA,65,NA,NA,NA,NA,NA,NA,81.43,NA,62.18,90.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2,NA,NA,78.43,NA,NA,NA,NA,NA,NA,NA,NA,122.16,NA,100,NA,94.38,64.6,71.4,65.59,NA,NA,73.5,70,52.4,NA,NA,NA,66.8,NA,NA,NA,NA
"342",2014-07-20,2014,29,NA,66.39,NA,67.48,NA,NA,NA,NA,NA,76.95,88.88,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,83.46,NA,NA,NA,NA,NA,57.62,NA,NA,NA,NA,NA,NA,79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,65.75,NA,NA,75,70,54.4,NA,NA,NA,68.49,NA,NA,NA,NA
"343",2014-07-27,2014,30,NA,65.07,NA,69.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.14,122.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.32,NA,NA,NA,NA,NA,NA,NA,NA
